Unnamed: 0,Url,Price,Area,Price per cent,Location,Latitude,Longitude,distance_to_technopark,distance_to_agasthyamalai_hills,distance_to_ponmudi_hills,distance_to_nearest_beach,distance_to_nearest_lake,density,price_to_price_per_cent_ratio,beach_proximity,lake_proximity
366,https://www.magicbricks.com/propertyDetails/land-for-sale-in-vellanadu-trivandrum&id=4d423733373630343639,5500000,54.98163453,100033.4029,vellanad,8.5642,77.0593,25.785434,35.7125,39.895693,24.531399,22.940189,Low,54.98163453959637,Inland,Inland
367,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-enikkara-trivandrum&id=4d423438313339373439,450000,5.0,90000.0,enikkara,8.5594,76.978,14.66787852,41.79569136,45.9788806,14.31595958,12.7247448,Low,5.0,Inland,Inland
369,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-kudappanakunnu-trivandrum&id=4d423438323039373437,4000000,5.509641873,726000.0,kudappanakunnu,8.549,76.9624,12.911424,44.62843,48.811623,12.428108,10.836898,Low,5.509641873278237,Inland,Inland
370,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-kazhakkottam-trivandrum&id=4d423733333434343139,17000000,9.997704316,1700390.356,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,9.9977043153731,Inland,Inland
371,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-kazhakkottam-trivandrum&id=4d423632303332353933,27000000,30.00459137,899862.28,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,30.004591369248192,Inland,Inland
372,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-udiyankulangara-trivandrum&id=4d423733373030313235,25000000,8.999081726,2778061.225,udiyankulangara,8.3797,77.1212,38.14068629,59.58662069,63.76980994,11.37093353,16.70468033,Low,8.99908172470173,Inland,Inland
373,https://www.magicbricks.com/propertyDetails/land-for-sale-in-varkala-trivandrum&id=4d423734373334333433,21000000,30.00459137,699892.8844,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,Low,30.004591371153538,Sea view,Inland
374,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-puliyarakonam-trivandrum&id=4d423535353638303131,4600000,11.49908173,400031.9424,puliyarakonam,8.5399,77.0176,20.788535,42.973616,47.156809,17.943719,17.133328,Low,11.499081729329422,Inland,Inland
375,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-Poojappura-trivandrum&id=4d423635313139393939,1400000,7.998163453,175040.1837,poojappura,8.488,76.9809,17.666302,51.066598,55.249791,9.785814,10.264713,Low,7.998163452567264,Inland,Inland
376,https://www.magicbricks.com/propertyDetails/land-for-sale-in-kazhakkottam-trivandrum&id=4d423734393337353937,4000000,9.997704316,400091.8484,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,9.997704317136996,Inland,Inland
377,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-varkala-trivandrum&id=4d423734373233393437,4000000,33.99908173,117650.2363,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,Low,33.99908173410103,Sea view,Inland
378,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-vattapara-trivandrum&id=4d423635313633343837,8000000,19.99770432,400045.9189,vattappara,8.5927,76.9499,12.137705,42.670325,46.853518,14.811417,15.145692,Low,19.99770431853792,Inland,Inland
379,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-neeramankara-trivandrum&id=4d423237323833393335,25000000,9.997704316,2500574.053,neeramankara,8.4759,76.9708,17.772127,52.921529,57.104722,8.444909,10.219585,Low,9.997704315137913,Inland,Inland
380,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-vellayambalam-trivandrum&id=4d423732323839373831,90000000,32.00183655,2812338.594,vellayambalam,8.5086,76.9657,14.934039,48.781893,52.965086,9.77404,9.187967,High,32.001836546997225,Inland,Inland
381,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-kuravankonam-trivandrum&id=4d423734353037353437,8500000,10.33057851,822800.0002,kuravankonam,8.5243,76.9542,12.6403,47.342422,51.525615,9.142452,7.551242,Low,10.330578509885616,Inland,Inland
382,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-vembayam-trivandrum&id=4d423734373335323831,2520000,6.297061524,400186.657,vembayam,8.6393,76.9369,14.280645,42.998393,47.181586,16.740271,19.355085,Low,6.297061523468035,Inland,Inland
383,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-pulayanarkotta-trivandrum&id=4d423639353138323633,3800000,24.79338843,153266.6667,pulayanarkotta,8.5204,76.9168,10.20903519,51.5876217,55.77081094,5.430566802,3.839352019,Low,24.79338842435985,Inland,Inland
384,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-pothencode-trivandrum&id=4d423734373433333837,4500000,4.483471074,1003686.636,pothencode,8.6195,76.8987,8.680096,47.789459,51.972652,11.139722,14.389154,Low,4.483471074133142,Inland,Inland
385,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-nettayam-trivandrum&id=4d423732383738353631,8250000,14.99770432,550084.1878,nettayam,8.5403,76.9902,16.394985,44.237913,48.421106,14.506814,12.915604,Low,14.997704320487651,Inland,Inland
387,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-varkala-trivandrum&id=4d423734363735373837,12700000,126.9742883,100020.2495,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,Low,126.97428834148228,Sea view,Inland
388,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-near-medical-college-trivandrum&id=4d423734343331303439,950000,6.999540863,135723.1879,medicalcollege,8.5236,76.9283,9.844377,50.239953,54.423146,6.533052,4.941842,Low,6.999540864748581,Inland,Inland
389,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-attukal-trivandrum&id=4d423734363735333935,14200000,8.999081726,1577938.776,attukal,8.4708,76.9571,16.34782,53.506802,57.689995,6.268606,9.450005,Low,8.999081723561117,Inland,Inland
390,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-pongumoodu-trivandrum&id=4d423734363735333931,2850000,14.99770432,190029.0831,pongumoodu,8.5393,76.9174,7.839663,50.295587,54.47878,7.969712,6.378502,High,14.997704317187226,Inland,Inland
391,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-venjaramoodu-trivandrum&id=4d423735373530343039,7500000,55.99173554,133948.3395,venjaramoodu,8.6781,76.9096,16.182971,46.857726,51.040919,18.397158,17.042901,Low,55.99173553024896,Inland,Inland
392,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-karimanal-trivandrum&id=4d423734363736313633,25000000,11.50826446,2172351.886,karimanal,8.5254,76.8872,5.801152363,54.99028564,59.17347489,5.36770248,3.280206407,Low,11.508264458035416,Inland,Inland
393,https://www.magicbricks.com/propertyDetails/land-for-sale-in-kattakkada-trivandrum&id=4d423730353036373739,52000000,51.99724518,1000052.98,kattakkada,8.5033,77.0852,29.967282,42.455763,46.638956,20.251251,17.19968,Low,51.99724518595005,Inland,Inland
394,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-thrikkanapuram-trivandrum&id=4d423732313537303539,8000000,7.998163453,1000229.621,trikkannapuram,8.4803,77.0003,20.391131,50.789639,54.972832,12.222736,8.649683,Low,7.998163453709595,Inland,Inland
395,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-nemom-trivandrum&id=4d423733393435363237,4500000,5.0,900000.0,nemom,8.4579,76.9994,21.375005,53.082335,57.265528,10.794403,5.708785,Low,5.0,Inland,Inland
396,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-venjaramoodu-trivandrum&id=4d423731343333393739,430000,6.999540863,61432.60085,venjaramoodu,8.6781,76.9096,16.182971,46.857726,51.040919,18.397158,17.042901,Low,6.999540863489259,Inland,Inland
397,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-murukkumpuzha-trivandrum&id=4d423731333838323633,12800000,32.00183655,399977.0444,murukkumpuzha,8.6102,76.8346,8.262442,56.569116,60.752309,7.676677,7.262022,Low,32.001836553397965,Inland,Inland
398,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-njandoorkonam-trivandrum&id=4d423734313739373839,6000000,9.997704316,600137.7727,njandoorkonam,8.5843,76.9189,7.450484,47.456499,51.639692,10.124196,12.198008,Low,9.997704315471092,Inland,Inland
399,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-Poojappura-trivandrum&id=4d423533353934333831,30000000,14.99770432,2000306.138,poojappura,8.488,76.9809,17.666302,51.066598,55.249791,9.785814,10.264713,Low,14.997704316397993,Inland,Inland
400,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-attingal-trivandrum&id=4d423735343638363337,2760000,23.98989899,115048.4211,attingal,8.6982,76.8137,18.106345,58.660363,62.843556,16.803479,11.596318,Low,23.989898980021724,Inland,Inland
403,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-nedumangad-trivandrum&id=4d423733393236343437,16500000,54.98163453,300100.2088,nedumangad,8.608,77.0046,20.217621,34.3255,38.508693,21.839424,20.248214,Low,54.98163452127528,Inland,Inland
404,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-nanthancodu-trivandrum&id=4d423732313330363931,47000000,18.99678604,2474102.719,nanthancodu,8.5142,76.9563,13.313556,48.218665,52.401858,8.629231,7.700492,Low,18.99678604249576,Inland,Inland
405,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-ulloor-trivandrum&id=4d423735353838373937,24000000,15.99862259,1500129.143,ulloor,8.53,76.9289,9.111596,49.531731,53.714924,6.992217,5.401007,Low,15.99862259325496,Inland,Inland
406,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-vizhinjam-trivandrum&id=4d423433313033343539,5000000,9.997704316,500114.8106,vizhinjam,8.3932,77.0046,26.898654,59.525163,63.708356,4.045079,5.713554,Low,9.997704315137913,Inland,Inland
407,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-parassala-trivandrum&id=4d423636373033343837,1000000,10.99862259,90920.47589,parassala,8.3431,77.1526,43.750559,65.197448,69.380641,12.427962,22.314616,Low,10.998622589809676,Inland,Inland
408,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-sreekaryam-trivandrum&id=4d423533393136373537,27000000,30.00459137,899862.28,sreekariyam,8.5468,76.9164,6.659485,49.753912,53.937105,8.572485,6.981275,Low,30.004591369248192,Inland,Inland
409,https://www.magicbricks.com/propertyDetails/land-for-sale-in-koliyoor-trivandrum&id=4d423735323037353231,18000000,59.9862259,300068.8863,koliyoor,8.4147,76.9866,23.64594,60.881552,65.064745,3.065569,4.058007,Low,59.98622590282197,Inland,Inland
410,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-karamana-trivandrum&id=4d423735353836363635,9450000,6.999540863,1350088.554,karamana,8.482,76.9661,16.828027,51.927718,56.110911,7.535672,9.632989,Low,6.999540861228573,Inland,Inland
411,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-peyad-trivandrum&id=4d423735323037333031,800000,3.999081726,200045.9242,peyad,8.5173,77.0237,22.032659,45.040947,49.22414,15.810231,14.532601,Low,3.9990817268547976,Inland,Inland
412,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-attingal-trivandrum&id=4d423639313538333139,19000000,15.99862259,1187602.238,attingal,8.6982,76.8137,18.106345,58.660363,62.843556,16.803479,11.596318,Low,15.998622596061496,Inland,Inland
413,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-vizhinjam-trivandrum&id=4d423433313031353933,5000000,9.997704316,500114.8106,vizhinjam,8.3932,77.0046,26.898654,59.525163,63.708356,4.045079,5.713554,Low,9.997704315137913,Inland,Inland
414,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-kuravankonam-trivandrum&id=4d423735323231333537,50000000,19.99770432,2500286.993,kuravankonam,8.5243,76.9542,12.6403,47.342422,51.525615,9.142452,7.551242,Low,19.99770431953769,Inland,Inland
415,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-andoorkonam-trivandrum&id=4d423733363539363937,5500000,9.997704316,550126.2916,andoorkonam,8.6009,76.875,5.988115261,51.7049669,55.88815614,7.515195276,12.83018796,Low,9.99770431622832,Inland,Inland
417,https://www.magicbricks.com/propertyDetails/land-for-sale-in-kazhakkottam-trivandrum&id=4d423230373530333738,70000000,200.0,350000.0,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,High,200.0,Inland,Inland
418,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-sastamangalam-trivandrum&id=4d423730353731383733,13000000,5.0,2600000.0,sasthamangalam,8.513,76.9715,15.327905,47.951141,52.134334,10.167906,9.581833,Low,5.0,Inland,Inland
419,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-kazhakkottam-trivandrum&id=4d423735303836363331,20400000,16.99724518,1200194.489,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,16.997245185650907,Inland,Inland
421,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-peroorkada-trivandrum-trivandrum&id=4d423733393630333539,9100000,7.5,1213333.333,peroorkada,8.5376,76.9666,13.216524,44.763425,48.946618,11.353845,9.762635,Low,7.500000002060439,Inland,Inland
422,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-varkala-edava-trivandrum&id=4d423139323832323233,1600000,6.198347107,258133.3334,varkala,8.7379,76.7163,30.342372,72.292212,75.296291,2.020009,21.113497,Low,6.198347105837204,Sea view,Inland
423,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-abhi-hutt-akkarapoovathoor-kariel-kazhakkuttom-kazhakkottam-trivandrum&id=4d423639323238333639,3900000,5.0,780000.0,kazhakkoottam,8.5686,76.8731,1.3051,54.06213,58.245323,3.089955,8.289953,Low,5.0,Inland,Inland
424,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-anayara-trivandrum&id=4d423733393439323135,4500000,5.0,900000.0,anayara,8.5096,76.9168,9.945451099,52.61181266,56.7950019,4.341622156,2.750407373,Low,5.0,Inland,Lake view
426,https://www.magicbricks.com/propertyDetails/land-for-sale-in-thirumala-trivandrum&id=4d423733363436303135,13200000,10.99862259,1200150.282,thirumala,8.5041,76.9917,18.7736,48.798465,52.981658,11.666181,11.668466,Low,10.998622587500256,Inland,Inland
427,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-mukkola-trivandrum&id=4d423731343635363133,850000,1.000918274,849220.1832,mukkola,8.5466,76.9863,15.885294,43.543801,47.726994,14.2455,12.65429,Low,1.0009182739829163,Inland,Inland
428,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-Pappanamcode-trivandrum-trivandrum&id=4d423733323336363135,3000000,5.99862259,500114.8105,pappanamcode,8.4697,76.9818,19.03315,53.303922,57.487115,9.705932,8.051016,Low,5.998622590282197,Inland,Inland
429,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-anayara-trivandrum&id=4d423634373432323135,3600000,2.998163453,1200735.069,anayara,8.5096,76.9168,9.945451099,52.61181266,56.7950019,4.341622156,2.750407373,Low,2.998163452490951,Inland,Lake view
430,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-vellanadu-trivandrum&id=4d423639323639323039,3830000,16.99724518,225330.6321,vellanad,8.5642,77.0593,25.785434,35.7125,39.895693,24.531399,22.940189,Low,16.997245178366498,Inland,Inland
431,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-kudappanakunnu-trivandrum&id=4d423639343136393437,3380000,5.0,676000.0,kudappanakunnu,8.549,76.9624,12.911424,44.62843,48.811623,12.428108,10.836898,Low,5.0,Inland,Inland
432,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-thachottukavu-trivandrum&id=4d423735313030393233,390000,5.99862259,65014.92537,thachottukavu,8.5077,77.0266,22.19774129,45.70642417,49.88961341,15.83652841,13.0884746,Low,5.998622589820871,Inland,Inland
433,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-nalanchira-trivandrum&id=4d423535333035323339,5000000,5.0,1000000.0,nalanchira,8.5392,76.948,10.685045,46.75897,50.942163,9.964972,8.373762,Low,5.0,Inland,Inland
437,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-kovalam-trivandrum&id=4d423735303932313331,8000000,19.99770432,400045.9189,kovalam,8.3988,76.982,23.553144,62.189857,66.37305,1.251557,5.736696,Low,19.99770431853792,Sea view,Inland
438,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-kesavadasapuram-trivandrum&id=4d423733393637393339,11200000,6.999540863,1600104.952,kesavadasapuram,8.5297,76.9384,10.113221,48.454074,52.637267,8.046797,6.455587,Low,6.999540865116953,Inland,Inland
439,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-malayinkeezhu-trivandrum&id=4d423631313230373535,4500000,10.0,450000.0,malayinkeezh,8.4902,77.0361,24.337032,47.113524,51.296717,16.808597,11.716912,Low,10.0,Inland,Inland
440,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-thachottukavu-trivandrum&id=4d423631303032303237,1850000,3.999081726,462606.1998,thachottukavu,8.5077,77.0266,22.19774129,45.70642417,49.88961341,15.83652841,13.0884746,Low,3.999081726098389,Inland,Inland
441,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-nemom-trivandrum&id=4d423734373332383039,30000000,18.99678604,1579214.502,nemom,8.4579,76.9994,21.375005,53.082335,57.265528,10.794403,5.708785,Low,18.996786036353157,Inland,Inland
442,https://www.magicbricks.com/propertyDetails/land-for-sale-in-chempazhanthy-trivandrum&id=4d423732383336353035,22000000,15.99862259,1375118.381,chempazhanthy,8.5685,76.911,5.671593,49.194384,53.377577,8.345305,9.877435,Low,15.99862259422449,Inland,Inland
443,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-kallikkad-trivandrum&id=4d423733333831363431,15000000,200.0,75000.0,kallikkad,8.5328,77.1241,35.539377,41.107867,45.29106,26.904302,23.668096,Low,200.0,Inland,Inland
444,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-ooruttambalam-trivandrum&id=4d423432353632323439,20000000,79.98163453,250057.4053,ooruttambalam,8.4567,77.0593,29.431308,48.697702,52.880895,13.542168,10.430145,Low,79.9816345211033,Inland,Inland
445,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-kowdiar-trivandrum&id=4d423730343536363135,2700000,25.0,108000.0,kowdiar,8.5222,76.9605,13.27826467,46.80432058,50.98750983,9.780415629,8.189200846,High,25.0,Inland,Inland
447,https://www.magicbricks.com/propertyDetails/plot-land-for-sale-in-ambalammukku-trivandrum&id=4d423731333338353639,4860000,5.417814509,897040.6779,ambalamukku,8.5319,76.9601,12.48052,45.839985,50.023178,10.270265,8.679055,Low,5.417814509122831,Inland,Inland
